t,closest_hit_linucb_mean,closest_hit_linucb_smooth,closest_hit_linucb_se,closest_hit_alg1_mean,closest_hit_alg1_smooth,closest_hit_alg1_se
191060,1.0,0.9961,0.0,1.0,0.99622,0.0
191061,1.0,0.9961,0.0,1.0,0.99622,0.0
191062,1.0,0.9961,0.0,1.0,0.99622,0.0
191063,1.0,0.9961,0.0,1.0,0.99622,0.0
191064,1.0,0.9961,0.0,1.0,0.99622,0.0
191065,1.0,0.9961,0.0,1.0,0.99622,0.0
191066,1.0,0.9961,0.0,1.0,0.99622,0.0
191067,1.0,0.9961,0.0,1.0,0.99622,0.0
191068,1.0,0.9961,0.0,1.0,0.99622,0.0
191069,1.0,0.9961,0.0,1.0,0.99622,0.0
191070,1.0,0.9961,0.0,1.0,0.99622,0.0
191071,1.0,0.9961,0.0,1.0,0.99622,0.0
191072,1.0,0.9961,0.0,1.0,0.99622,0.0
191073,1.0,0.9961,0.0,1.0,0.99622,0.0
191074,1.0,0.9961,0.0,1.0,0.99622,0.0
191075,1.0,0.9961,0.0,1.0,0.99622,0.0
191076,1.0,0.9961,0.0,1.0,0.99622,0.0
191077,1.0,0.9961,0.0,1.0,0.99622,0.0
191078,1.0,0.9961,0.0,1.0,0.99622,0.0
191079,1.0,0.9961,0.0,1.0,0.99622,0.0
191080,1.0,0.9961,0.0,1.0,0.99622,0.0
191081,1.0,0.9961,0.0,1.0,0.99622,0.0
191082,1.0,0.9961,0.0,1.0,0.99622,0.0
191083,1.0,0.9961,0.0,1.0,0.99622,0.0
191084,1.0,0.9961,0.0,1.0,0.99622,0.0
191085,1.0,0.9961,0.0,1.0,0.99622,0.0
191086,1.0,0.9961,0.0,1.0,0.99622,0.0
191087,1.0,0.9961,0.0,1.0,0.99622,0.0
191088,1.0,0.9961,0.0,1.0,0.99622,0.0
191089,1.0,0.9961,0.0,1.0,0.99622,0.0
191090,1.0,0.9961,0.0,1.0,0.99622,0.0
191091,1.0,0.9961,0.0,1.0,0.99622,0.0
191092,1.0,0.9961,0.0,1.0,0.99622,0.0
191093,1.0,0.9961,0.0,1.0,0.99622,0.0
191094,1.0,0.9961,0.0,1.0,0.99622,0.0
191095,1.0,0.9961,0.0,1.0,0.99622,0.0
191096,1.0,0.9961,0.0,1.0,0.99622,0.0
191097,1.0,0.9961,0.0,1.0,0.99622,0.0
191098,1.0,0.9961,0.0,1.0,0.99622,0.0
191099,1.0,0.9961,0.0,1.0,0.99622,0.0
191100,1.0,0.9961,0.0,1.0,0.99622,0.0
191101,1.0,0.9961,0.0,1.0,0.99622,0.0
191102,1.0,0.9961,0.0,1.0,0.99622,0.0
191103,1.0,0.9961,0.0,1.0,0.99622,0.0
191104,1.0,0.9961,0.0,1.0,0.99622,0.0
191105,1.0,0.9961,0.0,1.0,0.99622,0.0
191106,1.0,0.9961,0.0,1.0,0.99622,0.0
191107,1.0,0.9961,0.0,1.0,0.99622,0.0
191108,1.0,0.9961,0.0,1.0,0.99622,0.0
191109,1.0,0.9961,0.0,1.0,0.99622,0.0
191110,1.0,0.9961,0.0,1.0,0.99622,0.0
191111,1.0,0.9961,0.0,1.0,0.99622,0.0
191112,1.0,0.9961,0.0,1.0,0.99622,0.0
191113,1.0,0.9961,0.0,1.0,0.99622,0.0
191114,1.0,0.9961,0.0,1.0,0.99622,0.0
191115,1.0,0.9961,0.0,1.0,0.99622,0.0
191116,1.0,0.9961,0.0,1.0,0.99622,0.0
191117,1.0,0.9961,0.0,1.0,0.99622,0.0
191118,1.0,0.9961,0.0,1.0,0.99622,0.0
191119,1.0,0.9961,0.0,1.0,0.99622,0.0
191120,1.0,0.9961,0.0,1.0,0.99622,0.0
191121,1.0,0.9961,0.0,1.0,0.99622,0.0
191122,1.0,0.9961,0.0,1.0,0.99622,0.0
191123,0.0,0.9961,0.0,1.0,0.99622,0.0
191124,1.0,0.9961,0.0,1.0,0.99622,0.0
191125,1.0,0.9961,0.0,1.0,0.99622,0.0
191126,1.0,0.9961,0.0,1.0,0.99622,0.0
191127,1.0,0.9961,0.0,1.0,0.99622,0.0
191128,1.0,0.9961,0.0,1.0,0.99622,0.0
191129,1.0,0.9961,0.0,1.0,0.99622,0.0
191130,1.0,0.9961,0.0,1.0,0.99622,0.0
191131,1.0,0.9961,0.0,1.0,0.99622,0.0
191132,1.0,0.9961,0.0,1.0,0.99622,0.0
191133,1.0,0.9961,0.0,1.0,0.99622,0.0
191134,1.0,0.9961,0.0,1.0,0.99622,0.0
191135,1.0,0.9961,0.0,1.0,0.99622,0.0
191136,1.0,0.9961,0.0,1.0,0.99622,0.0
191137,1.0,0.9961,0.0,1.0,0.99622,0.0
191138,1.0,0.9961,0.0,1.0,0.99622,0.0
191139,1.0,0.9961,0.0,1.0,0.99622,0.0
191140,1.0,0.9961,0.0,1.0,0.99622,0.0
191141,1.0,0.9961,0.0,1.0,0.99622,0.0
191142,1.0,0.9961,0.0,1.0,0.99622,0.0
191143,1.0,0.9961,0.0,1.0,0.99622,0.0
191144,1.0,0.9961,0.0,1.0,0.99622,0.0
191145,1.0,0.9961,0.0,1.0,0.99622,0.0
191146,1.0,0.9961,0.0,1.0,0.99622,0.0
191147,1.0,0.9961,0.0,1.0,0.99622,0.0
191148,1.0,0.9961,0.0,1.0,0.99622,0.0
191149,1.0,0.9961,0.0,1.0,0.99622,0.0
191150,1.0,0.9961,0.0,1.0,0.99622,0.0
191151,1.0,0.9961,0.0,1.0,0.99622,0.0
191152,1.0,0.9961,0.0,1.0,0.99622,0.0
191153,1.0,0.9961,0.0,1.0,0.99622,0.0
191154,1.0,0.9961,0.0,1.0,0.99622,0.0
191155,1.0,0.9961,0.0,1.0,0.99622,0.0
191156,1.0,0.9961,0.0,1.0,0.99622,0.0
191157,1.0,0.9961,0.0,1.0,0.99622,0.0
191158,1.0,0.9961,0.0,1.0,0.99622,0.0
191159,1.0,0.9961,0.0,1.0,0.99622,0.0
191160,1.0,0.9961,0.0,1.0,0.99622,0.0
191161,1.0,0.9961,0.0,1.0,0.99622,0.0
191162,1.0,0.9961,0.0,1.0,0.99622,0.0
191163,1.0,0.9961,0.0,1.0,0.99622,0.0
191164,1.0,0.9961,0.0,1.0,0.99622,0.0
191165,1.0,0.9961,0.0,1.0,0.99622,0.0
191166,1.0,0.9961,0.0,1.0,0.99622,0.0
191167,1.0,0.9961,0.0,1.0,0.99622,0.0
191168,1.0,0.9961,0.0,1.0,0.99622,0.0
191169,1.0,0.9961,0.0,1.0,0.99622,0.0
191170,1.0,0.9961,0.0,1.0,0.99622,0.0
191171,1.0,0.9961,0.0,1.0,0.99622,0.0
191172,1.0,0.9961,0.0,1.0,0.99622,0.0
191173,1.0,0.9961,0.0,1.0,0.99622,0.0
191174,1.0,0.9961,0.0,1.0,0.99622,0.0
191175,1.0,0.9961,0.0,1.0,0.99622,0.0
191176,1.0,0.9961,0.0,1.0,0.99622,0.0
191177,1.0,0.9961,0.0,1.0,0.99622,0.0
191178,1.0,0.9961,0.0,1.0,0.99622,0.0
191179,1.0,0.9961,0.0,1.0,0.99622,0.0
191180,1.0,0.9961,0.0,1.0,0.99622,0.0
191181,1.0,0.9961,0.0,1.0,0.99622,0.0
191182,1.0,0.9961,0.0,1.0,0.99622,0.0
191183,1.0,0.9961,0.0,1.0,0.99622,0.0
191184,1.0,0.9961,0.0,1.0,0.99622,0.0
191185,1.0,0.9961,0.0,1.0,0.99622,0.0
191186,1.0,0.9961,0.0,1.0,0.99622,0.0
191187,1.0,0.9961,0.0,1.0,0.99622,0.0
191188,1.0,0.9961,0.0,1.0,0.99622,0.0
191189,1.0,0.9961,0.0,1.0,0.99622,0.0
191190,1.0,0.9961,0.0,1.0,0.99622,0.0
191191,1.0,0.9961,0.0,1.0,0.99622,0.0
191192,1.0,0.9961,0.0,1.0,0.99622,0.0
191193,1.0,0.9961,0.0,1.0,0.99622,0.0
191194,1.0,0.9961,0.0,1.0,0.99622,0.0
191195,1.0,0.9961,0.0,1.0,0.99622,0.0
191196,1.0,0.9961,0.0,1.0,0.99622,0.0
191197,1.0,0.9961,0.0,1.0,0.99622,0.0
191198,1.0,0.9961,0.0,1.0,0.99622,0.0
191199,1.0,0.9961,0.0,1.0,0.99622,0.0
191200,1.0,0.9961,0.0,1.0,0.99622,0.0
191201,1.0,0.9961,0.0,1.0,0.99622,0.0
191202,1.0,0.9961,0.0,1.0,0.99622,0.0
191203,1.0,0.9961,0.0,1.0,0.99622,0.0
191204,1.0,0.9961,0.0,1.0,0.99622,0.0
191205,1.0,0.9961,0.0,1.0,0.99622,0.0
191206,1.0,0.9961,0.0,1.0,0.99622,0.0
191207,1.0,0.9961,0.0,1.0,0.99622,0.0
191208,1.0,0.9961,0.0,1.0,0.99622,0.0
191209,1.0,0.9961,0.0,1.0,0.99622,0.0
191210,1.0,0.9961,0.0,1.0,0.99622,0.0
191211,1.0,0.9961,0.0,1.0,0.99622,0.0
191212,1.0,0.9961,0.0,1.0,0.99622,0.0
191213,1.0,0.9961,0.0,1.0,0.99622,0.0
191214,1.0,0.9961,0.0,1.0,0.99622,0.0
191215,1.0,0.9961,0.0,1.0,0.99622,0.0
191216,1.0,0.9961,0.0,1.0,0.99622,0.0
191217,1.0,0.9961,0.0,1.0,0.99622,0.0
191218,1.0,0.9961,0.0,1.0,0.99622,0.0
191219,1.0,0.9961,0.0,1.0,0.99622,0.0
191220,1.0,0.9961,0.0,1.0,0.99622,0.0
191221,1.0,0.9961,0.0,1.0,0.99622,0.0
191222,1.0,0.9961,0.0,1.0,0.99622,0.0
191223,1.0,0.9961,0.0,1.0,0.99622,0.0
191224,1.0,0.9961,0.0,1.0,0.99622,0.0
191225,1.0,0.9961,0.0,1.0,0.99622,0.0
191226,1.0,0.9961,0.0,1.0,0.99622,0.0
191227,1.0,0.99608,0.0,1.0,0.99622,0.0
191228,1.0,0.99608,0.0,1.0,0.99622,0.0
191229,1.0,0.99608,0.0,1.0,0.99622,0.0
191230,1.0,0.99608,0.0,1.0,0.99622,0.0
191231,1.0,0.99608,0.0,1.0,0.99622,0.0
191232,1.0,0.99608,0.0,1.0,0.99622,0.0
191233,1.0,0.99608,0.0,1.0,0.99622,0.0
191234,1.0,0.99608,0.0,1.0,0.99622,0.0
191235,1.0,0.99608,0.0,1.0,0.99622,0.0
191236,1.0,0.99608,0.0,1.0,0.99622,0.0
191237,1.0,0.99608,0.0,1.0,0.99622,0.0
191238,1.0,0.99608,0.0,1.0,0.99622,0.0
191239,1.0,0.99608,0.0,1.0,0.99622,0.0
191240,1.0,0.99608,0.0,1.0,0.99622,0.0
191241,1.0,0.99608,0.0,1.0,0.99622,0.0
191242,1.0,0.99608,0.0,1.0,0.99622,0.0
191243,1.0,0.99608,0.0,1.0,0.99622,0.0
191244,1.0,0.99608,0.0,1.0,0.99622,0.0
191245,1.0,0.99608,0.0,1.0,0.99622,0.0
191246,1.0,0.99608,0.0,1.0,0.99622,0.0
191247,1.0,0.99608,0.0,1.0,0.99622,0.0
191248,1.0,0.99608,0.0,1.0,0.99622,0.0
191249,1.0,0.99608,0.0,1.0,0.99622,0.0
191250,1.0,0.99608,0.0,1.0,0.99622,0.0
191251,1.0,0.99608,0.0,1.0,0.99622,0.0
191252,1.0,0.99608,0.0,1.0,0.99622,0.0
191253,1.0,0.99608,0.0,1.0,0.99622,0.0
191254,1.0,0.99608,0.0,1.0,0.99622,0.0
191255,1.0,0.99608,0.0,1.0,0.99622,0.0
191256,1.0,0.99608,0.0,1.0,0.99622,0.0
191257,1.0,0.99608,0.0,1.0,0.99622,0.0
191258,1.0,0.99608,0.0,1.0,0.99622,0.0
191259,1.0,0.99608,0.0,1.0,0.99622,0.0
191260,1.0,0.99608,0.0,1.0,0.99622,0.0
191261,1.0,0.99608,0.0,1.0,0.99622,0.0
191262,1.0,0.99608,0.0,1.0,0.99622,0.0
191263,1.0,0.99608,0.0,1.0,0.99622,0.0
191264,1.0,0.99608,0.0,1.0,0.99622,0.0
191265,1.0,0.99608,0.0,1.0,0.99622,0.0
191266,1.0,0.99608,0.0,1.0,0.99622,0.0
191267,1.0,0.99608,0.0,1.0,0.99622,0.0
191268,1.0,0.99608,0.0,1.0,0.99622,0.0
191269,1.0,0.99608,0.0,1.0,0.99622,0.0
191270,1.0,0.99608,0.0,1.0,0.99622,0.0
191271,1.0,0.99608,0.0,1.0,0.99622,0.0
191272,1.0,0.99608,0.0,1.0,0.99622,0.0
191273,1.0,0.99608,0.0,1.0,0.99622,0.0
191274,1.0,0.99608,0.0,1.0,0.99622,0.0
191275,1.0,0.99608,0.0,1.0,0.99622,0.0
191276,1.0,0.99608,0.0,1.0,0.99622,0.0
191277,1.0,0.99608,0.0,1.0,0.99622,0.0
191278,1.0,0.99608,0.0,1.0,0.99622,0.0
191279,1.0,0.99608,0.0,1.0,0.99622,0.0
191280,1.0,0.99608,0.0,1.0,0.99622,0.0
191281,1.0,0.99608,0.0,1.0,0.99622,0.0
191282,1.0,0.99608,0.0,1.0,0.99622,0.0
191283,1.0,0.99608,0.0,1.0,0.99622,0.0
191284,1.0,0.99608,0.0,1.0,0.99622,0.0
191285,1.0,0.99608,0.0,1.0,0.99622,0.0
191286,1.0,0.99608,0.0,1.0,0.99622,0.0
191287,1.0,0.99608,0.0,1.0,0.99622,0.0
191288,1.0,0.99608,0.0,1.0,0.99622,0.0
191289,1.0,0.99608,0.0,1.0,0.99622,0.0
191290,1.0,0.99608,0.0,1.0,0.99622,0.0
191291,1.0,0.99608,0.0,1.0,0.99622,0.0
191292,1.0,0.99608,0.0,1.0,0.99622,0.0
191293,1.0,0.99608,0.0,1.0,0.99622,0.0
191294,1.0,0.99608,0.0,1.0,0.99622,0.0
191295,1.0,0.99608,0.0,1.0,0.99622,0.0
191296,1.0,0.99608,0.0,1.0,0.99622,0.0
191297,1.0,0.99608,0.0,1.0,0.99622,0.0
191298,1.0,0.99608,0.0,1.0,0.99622,0.0
191299,1.0,0.99608,0.0,1.0,0.99622,0.0
191300,1.0,0.99608,0.0,1.0,0.99622,0.0
191301,1.0,0.99608,0.0,1.0,0.99622,0.0
191302,1.0,0.99608,0.0,1.0,0.99622,0.0
191303,1.0,0.99608,0.0,1.0,0.99622,0.0
191304,1.0,0.99608,0.0,1.0,0.99622,0.0
191305,1.0,0.99608,0.0,1.0,0.99622,0.0
191306,1.0,0.99608,0.0,1.0,0.99622,0.0
191307,1.0,0.99608,0.0,1.0,0.99622,0.0
191308,1.0,0.99608,0.0,1.0,0.99622,0.0
191309,1.0,0.99608,0.0,1.0,0.99622,0.0
191310,1.0,0.99608,0.0,1.0,0.99622,0.0
191311,1.0,0.99608,0.0,1.0,0.99622,0.0
191312,1.0,0.9961,0.0,1.0,0.99624,0.0
191313,1.0,0.9961,0.0,1.0,0.99624,0.0
191314,1.0,0.9961,0.0,1.0,0.99624,0.0
191315,1.0,0.9961,0.0,1.0,0.99624,0.0
191316,1.0,0.9961,0.0,1.0,0.99624,0.0
191317,1.0,0.9961,0.0,1.0,0.99624,0.0
191318,1.0,0.9961,0.0,1.0,0.99624,0.0
191319,1.0,0.9961,0.0,1.0,0.99624,0.0
191320,1.0,0.9961,0.0,1.0,0.99624,0.0
191321,1.0,0.9961,0.0,1.0,0.99624,0.0
191322,1.0,0.9961,0.0,1.0,0.99624,0.0
191323,1.0,0.9961,0.0,1.0,0.99624,0.0
191324,1.0,0.9961,0.0,1.0,0.99624,0.0
191325,1.0,0.9961,0.0,1.0,0.99624,0.0
191326,1.0,0.9961,0.0,1.0,0.99624,0.0
191327,1.0,0.9961,0.0,1.0,0.99624,0.0
191328,1.0,0.9961,0.0,1.0,0.99624,0.0
191329,1.0,0.9961,0.0,1.0,0.99624,0.0
191330,1.0,0.9961,0.0,1.0,0.99624,0.0
191331,1.0,0.9961,0.0,1.0,0.99624,0.0
191332,1.0,0.9961,0.0,1.0,0.99624,0.0
191333,1.0,0.9961,0.0,1.0,0.99624,0.0
191334,1.0,0.9961,0.0,1.0,0.99624,0.0
191335,1.0,0.9961,0.0,1.0,0.99624,0.0
191336,1.0,0.9961,0.0,1.0,0.99624,0.0
191337,1.0,0.9961,0.0,1.0,0.99624,0.0
191338,1.0,0.9961,0.0,1.0,0.99624,0.0
191339,1.0,0.9961,0.0,1.0,0.99624,0.0
191340,1.0,0.9961,0.0,1.0,0.99624,0.0
191341,1.0,0.9961,0.0,1.0,0.99624,0.0
191342,1.0,0.9961,0.0,1.0,0.99624,0.0
191343,1.0,0.9961,0.0,1.0,0.99624,0.0
191344,1.0,0.9961,0.0,1.0,0.99624,0.0
191345,1.0,0.9961,0.0,1.0,0.99624,0.0
191346,1.0,0.9961,0.0,1.0,0.99624,0.0
191347,1.0,0.9961,0.0,1.0,0.99624,0.0
191348,1.0,0.9961,0.0,1.0,0.99624,0.0
191349,1.0,0.9961,0.0,1.0,0.99624,0.0
191350,1.0,0.9961,0.0,1.0,0.99624,0.0
191351,1.0,0.9961,0.0,1.0,0.99624,0.0
191352,1.0,0.9961,0.0,1.0,0.99624,0.0
191353,1.0,0.9961,0.0,1.0,0.99624,0.0
191354,0.0,0.9961,0.0,0.0,0.99624,0.0
191355,1.0,0.9961,0.0,1.0,0.99624,0.0
191356,1.0,0.9961,0.0,1.0,0.99624,0.0
191357,1.0,0.9961,0.0,1.0,0.99624,0.0
191358,1.0,0.9961,0.0,1.0,0.99624,0.0
191359,1.0,0.9961,0.0,1.0,0.99624,0.0
191360,1.0,0.9961,0.0,1.0,0.99624,0.0
191361,1.0,0.9961,0.0,1.0,0.99624,0.0
191362,1.0,0.9961,0.0,1.0,0.99624,0.0
191363,1.0,0.9961,0.0,1.0,0.99624,0.0
191364,1.0,0.9961,0.0,1.0,0.99624,0.0
191365,1.0,0.9961,0.0,1.0,0.99624,0.0
191366,1.0,0.9961,0.0,1.0,0.99624,0.0
191367,1.0,0.9961,0.0,1.0,0.99624,0.0
191368,1.0,0.9961,0.0,1.0,0.99624,0.0
191369,1.0,0.9961,0.0,1.0,0.99624,0.0
191370,1.0,0.9961,0.0,1.0,0.99624,0.0
191371,1.0,0.9961,0.0,1.0,0.99624,0.0
191372,1.0,0.9961,0.0,1.0,0.99624,0.0
191373,1.0,0.9961,0.0,1.0,0.99624,0.0
191374,1.0,0.9961,0.0,1.0,0.99624,0.0
191375,0.0,0.9961,0.0,0.0,0.99624,0.0
191376,1.0,0.9961,0.0,1.0,0.99624,0.0
191377,1.0,0.9961,0.0,1.0,0.99624,0.0
191378,1.0,0.9961,0.0,1.0,0.99624,0.0
191379,1.0,0.9961,0.0,1.0,0.99624,0.0
191380,1.0,0.9961,0.0,1.0,0.99624,0.0
191381,1.0,0.9961,0.0,1.0,0.99624,0.0
191382,1.0,0.9961,0.0,1.0,0.99624,0.0
191383,1.0,0.9961,0.0,1.0,0.99624,0.0
191384,1.0,0.9961,0.0,1.0,0.99624,0.0
191385,1.0,0.9961,0.0,1.0,0.99624,0.0
191386,1.0,0.9961,0.0,1.0,0.99624,0.0
191387,1.0,0.9961,0.0,1.0,0.99624,0.0
191388,1.0,0.9961,0.0,1.0,0.99624,0.0
191389,1.0,0.9961,0.0,1.0,0.99624,0.0
191390,1.0,0.9961,0.0,1.0,0.99624,0.0
191391,1.0,0.9961,0.0,1.0,0.99624,0.0
191392,1.0,0.9961,0.0,1.0,0.99624,0.0
191393,1.0,0.9961,0.0,1.0,0.99624,0.0
191394,1.0,0.9961,0.0,1.0,0.99624,0.0
191395,1.0,0.9961,0.0,1.0,0.99624,0.0
191396,1.0,0.9961,0.0,1.0,0.99624,0.0
191397,1.0,0.9961,0.0,1.0,0.99624,0.0
191398,1.0,0.9961,0.0,1.0,0.99624,0.0
191399,1.0,0.9961,0.0,1.0,0.99624,0.0
191400,1.0,0.9961,0.0,1.0,0.99624,0.0
191401,1.0,0.9961,0.0,1.0,0.99624,0.0
191402,1.0,0.9961,0.0,1.0,0.99624,0.0
191403,1.0,0.9961,0.0,1.0,0.99624,0.0
191404,1.0,0.9961,0.0,1.0,0.99624,0.0
191405,1.0,0.9961,0.0,1.0,0.99624,0.0
191406,1.0,0.9961,0.0,1.0,0.99624,0.0
191407,1.0,0.9961,0.0,1.0,0.99624,0.0
191408,1.0,0.9961,0.0,1.0,0.99624,0.0
191409,1.0,0.9961,0.0,1.0,0.99624,0.0
191410,1.0,0.9961,0.0,1.0,0.99624,0.0
191411,1.0,0.9961,0.0,1.0,0.99624,0.0
191412,1.0,0.9961,0.0,1.0,0.99624,0.0
191413,1.0,0.9961,0.0,1.0,0.99624,0.0
191414,1.0,0.9961,0.0,1.0,0.99624,0.0
191415,1.0,0.9961,0.0,1.0,0.99624,0.0
191416,1.0,0.9961,0.0,1.0,0.99624,0.0
191417,1.0,0.9961,0.0,1.0,0.99624,0.0
191418,1.0,0.9961,0.0,1.0,0.99624,0.0
191419,1.0,0.9961,0.0,1.0,0.99624,0.0
191420,1.0,0.9961,0.0,1.0,0.99624,0.0
191421,1.0,0.9961,0.0,1.0,0.99624,0.0
191422,1.0,0.9961,0.0,1.0,0.99624,0.0
191423,1.0,0.9961,0.0,1.0,0.99624,0.0
191424,1.0,0.9961,0.0,1.0,0.99624,0.0
191425,1.0,0.9961,0.0,1.0,0.99624,0.0
191426,1.0,0.9961,0.0,1.0,0.99624,0.0
191427,1.0,0.9961,0.0,1.0,0.99624,0.0
191428,1.0,0.9961,0.0,1.0,0.99624,0.0
191429,1.0,0.9961,0.0,1.0,0.99624,0.0
191430,1.0,0.9961,0.0,1.0,0.99624,0.0
191431,1.0,0.9961,0.0,1.0,0.99624,0.0
191432,1.0,0.9961,0.0,1.0,0.99624,0.0
191433,1.0,0.9961,0.0,1.0,0.99624,0.0
191434,1.0,0.9961,0.0,1.0,0.99624,0.0
191435,1.0,0.9961,0.0,1.0,0.99624,0.0
191436,1.0,0.9961,0.0,1.0,0.99624,0.0
191437,1.0,0.9961,0.0,1.0,0.99624,0.0
191438,1.0,0.9961,0.0,1.0,0.99624,0.0
191439,1.0,0.9961,0.0,1.0,0.99624,0.0
191440,1.0,0.9961,0.0,1.0,0.99624,0.0
191441,1.0,0.9961,0.0,1.0,0.99624,0.0
191442,1.0,0.9961,0.0,1.0,0.99624,0.0
191443,1.0,0.9961,0.0,1.0,0.99624,0.0
191444,1.0,0.9961,0.0,1.0,0.99624,0.0
191445,1.0,0.9961,0.0,1.0,0.99624,0.0
191446,1.0,0.9961,0.0,1.0,0.99624,0.0
191447,1.0,0.9961,0.0,1.0,0.99624,0.0
191448,1.0,0.9961,0.0,1.0,0.99624,0.0
191449,1.0,0.9961,0.0,1.0,0.99624,0.0
191450,1.0,0.9961,0.0,1.0,0.99624,0.0
191451,1.0,0.9961,0.0,1.0,0.99624,0.0
191452,1.0,0.9961,0.0,1.0,0.99624,0.0
191453,1.0,0.9961,0.0,1.0,0.99624,0.0
191454,1.0,0.9961,0.0,1.0,0.99624,0.0
191455,1.0,0.9961,0.0,1.0,0.99624,0.0
191456,1.0,0.9961,0.0,1.0,0.99624,0.0
191457,1.0,0.9961,0.0,1.0,0.99624,0.0
191458,1.0,0.9961,0.0,1.0,0.99624,0.0
191459,1.0,0.9961,0.0,1.0,0.99624,0.0
191460,1.0,0.9961,0.0,1.0,0.99624,0.0
191461,1.0,0.9961,0.0,1.0,0.99624,0.0
191462,1.0,0.9961,0.0,1.0,0.99624,0.0
191463,1.0,0.9961,0.0,1.0,0.99624,0.0
191464,1.0,0.9961,0.0,1.0,0.99624,0.0
191465,1.0,0.9961,0.0,1.0,0.99624,0.0
191466,1.0,0.9961,0.0,1.0,0.99624,0.0
191467,1.0,0.9961,0.0,1.0,0.99624,0.0
191468,1.0,0.9961,0.0,1.0,0.99624,0.0
191469,1.0,0.9961,0.0,1.0,0.99624,0.0
191470,1.0,0.9961,0.0,1.0,0.99624,0.0
191471,1.0,0.9961,0.0,1.0,0.99624,0.0
191472,1.0,0.9961,0.0,1.0,0.99624,0.0
191473,1.0,0.9961,0.0,1.0,0.99624,0.0
191474,1.0,0.9961,0.0,1.0,0.99624,0.0
191475,1.0,0.9961,0.0,1.0,0.99624,0.0
191476,1.0,0.9961,0.0,1.0,0.99624,0.0
191477,1.0,0.9961,0.0,1.0,0.99624,0.0
191478,1.0,0.9961,0.0,1.0,0.99624,0.0
191479,1.0,0.9961,0.0,1.0,0.99624,0.0
191480,1.0,0.9961,0.0,1.0,0.99624,0.0
191481,1.0,0.9961,0.0,1.0,0.99624,0.0
191482,1.0,0.9961,0.0,1.0,0.99624,0.0
191483,1.0,0.9961,0.0,1.0,0.99624,0.0
191484,1.0,0.9961,0.0,1.0,0.99624,0.0
191485,1.0,0.9961,0.0,1.0,0.99624,0.0
191486,1.0,0.9961,0.0,1.0,0.99624,0.0
191487,1.0,0.9961,0.0,1.0,0.99624,0.0
191488,1.0,0.9961,0.0,1.0,0.99624,0.0
191489,1.0,0.9961,0.0,1.0,0.99624,0.0
191490,1.0,0.9961,0.0,1.0,0.99624,0.0
191491,1.0,0.9961,0.0,1.0,0.99624,0.0
191492,1.0,0.9961,0.0,1.0,0.99624,0.0
191493,1.0,0.9961,0.0,1.0,0.99624,0.0
191494,1.0,0.9961,0.0,1.0,0.99624,0.0
191495,1.0,0.9961,0.0,1.0,0.99624,0.0
191496,1.0,0.9961,0.0,1.0,0.99624,0.0
191497,1.0,0.9961,0.0,1.0,0.99624,0.0
191498,1.0,0.9961,0.0,1.0,0.99624,0.0
191499,1.0,0.9961,0.0,1.0,0.99624,0.0
191500,1.0,0.9961,0.0,1.0,0.99624,0.0
191501,1.0,0.9961,0.0,1.0,0.99624,0.0
191502,1.0,0.9961,0.0,1.0,0.99624,0.0
191503,1.0,0.9961,0.0,1.0,0.99624,0.0
191504,1.0,0.9961,0.0,1.0,0.99624,0.0
191505,1.0,0.9961,0.0,1.0,0.99624,0.0
191506,1.0,0.9961,0.0,1.0,0.99624,0.0
191507,1.0,0.9961,0.0,1.0,0.99624,0.0
191508,1.0,0.9961,0.0,1.0,0.99624,0.0
191509,1.0,0.9961,0.0,1.0,0.99624,0.0
191510,1.0,0.9961,0.0,1.0,0.99624,0.0
191511,1.0,0.9961,0.0,1.0,0.99624,0.0
191512,1.0,0.9961,0.0,1.0,0.99624,0.0
191513,1.0,0.9961,0.0,1.0,0.99624,0.0
191514,1.0,0.9961,0.0,1.0,0.99624,0.0
191515,1.0,0.9961,0.0,1.0,0.99624,0.0
191516,1.0,0.9961,0.0,1.0,0.99624,0.0
191517,1.0,0.9961,0.0,1.0,0.99624,0.0
191518,1.0,0.9961,0.0,1.0,0.99624,0.0
191519,1.0,0.9961,0.0,1.0,0.99624,0.0
191520,1.0,0.9961,0.0,1.0,0.99624,0.0
191521,1.0,0.9961,0.0,1.0,0.99624,0.0
191522,1.0,0.9961,0.0,1.0,0.99624,0.0
191523,1.0,0.9961,0.0,1.0,0.99624,0.0
191524,1.0,0.9961,0.0,1.0,0.99624,0.0
191525,1.0,0.9961,0.0,1.0,0.99624,0.0
191526,1.0,0.9961,0.0,1.0,0.99624,0.0
191527,1.0,0.9961,0.0,1.0,0.99624,0.0
191528,1.0,0.9961,0.0,1.0,0.99624,0.0
191529,1.0,0.9961,0.0,1.0,0.99624,0.0
191530,1.0,0.9961,0.0,1.0,0.99624,0.0
191531,1.0,0.9961,0.0,1.0,0.99624,0.0
191532,1.0,0.9961,0.0,1.0,0.99624,0.0
191533,1.0,0.9961,0.0,1.0,0.99624,0.0
191534,1.0,0.9961,0.0,1.0,0.99624,0.0
191535,1.0,0.9961,0.0,1.0,0.99624,0.0
191536,1.0,0.9961,0.0,1.0,0.99624,0.0
191537,1.0,0.9961,0.0,1.0,0.99624,0.0
191538,1.0,0.9961,0.0,1.0,0.99624,0.0
191539,1.0,0.9961,0.0,1.0,0.99624,0.0
