t,cum_regret_linucb,cum_regret_alg1_oracle_bank,cum_regret_alg1_random_bank
98228,85.23202207375554,184.2296428544807,9698.453088398632
98229,85.23202207375554,184.2296428544807,9698.580076158778
98230,85.23202207375554,184.2296428544807,9698.67559228627
98231,85.23202207375554,184.2296428544807,9698.839283390673
98232,85.23202207375554,184.2296428544807,9698.865507816456
98233,85.23202207375554,184.2296428544807,9699.004777622007
98234,85.23202207375554,184.2296428544807,9699.055117679603
98235,85.23202207375554,184.2296428544807,9699.14408176693
98236,85.23202207375554,184.2296428544807,9699.166476908676
98237,85.23202207375554,184.2296428544807,9699.166476908676
98238,85.23202207375554,184.2296428544807,9699.323174652063
98239,85.23202207375554,184.2296428544807,9699.347561518807
98240,85.23202207375554,184.2296428544807,9699.567142605236
98241,85.23202207375554,184.2296428544807,9699.65807435392
98242,85.23202207375554,184.2296428544807,9699.687304262601
98243,85.23202207375554,184.2296428544807,9699.687304262601
98244,85.23202207375554,184.2296428544807,9699.689218683612
98245,85.23202207375554,184.2296428544807,9699.81041834327
98246,85.23202207375554,184.2296428544807,9699.877130284374
98247,85.23202207375554,184.2296428544807,9700.060935172589
98248,85.23202207375554,184.2296428544807,9700.09473375008
98249,85.23202207375554,184.2296428544807,9700.191535021695
98250,85.23202207375554,184.2296428544807,9700.360950898388
98251,85.23202207375554,184.2296428544807,9700.432292827085
98252,85.23202207375554,184.2296428544807,9700.470058987965
98253,85.23202207375554,184.2296428544807,9700.505317475858
98254,85.23202207375554,184.2296428544807,9700.613271643573
98255,85.23202207375554,184.2296428544807,9700.673563162647
98256,85.23202207375554,184.2296428544807,9700.759866049812
98257,85.23202207375554,184.2296428544807,9700.787608425702
98258,85.23202207375554,184.2296428544807,9700.787608425702
98259,85.23202207375554,184.2296428544807,9700.851757124969
98260,85.23202207375554,184.2296428544807,9700.871352723845
98261,85.23202207375554,184.2296428544807,9701.015955538383
98262,85.23234411472677,184.2296428544807,9701.031280296336
98263,85.23408320232517,184.2296428544807,9701.0627669719
98264,85.23408320232517,184.2296428544807,9701.074185332247
98265,85.23408320232517,184.2296428544807,9701.074185332247
98266,85.23408320232517,184.2296428544807,9701.095808615162
98267,85.23408320232517,184.2296428544807,9701.242079286196
98268,85.23408320232517,184.2296428544807,9701.306574047749
98269,85.23408320232517,184.2296428544807,9701.381037419775
98270,85.23408320232517,184.2296428544807,9701.39742050889
98271,85.23408320232517,184.2296428544807,9701.441465175967
98272,85.23408320232517,184.2296428544807,9701.588596616488
98273,85.23408320232517,184.2296428544807,9701.637308612067
98274,85.23408320232517,184.2296428544807,9701.706050589237
98275,85.23408320232517,184.2296428544807,9701.775536517085
98276,85.23408320232517,184.2296428544807,9701.775536517085
98277,85.23408320232517,184.2296428544807,9701.825258450423
98278,85.23408320232517,184.2296428544807,9701.842279055665
98279,85.23408320232517,184.2296428544807,9702.149298446604
98280,85.23408320232517,184.2296428544807,9702.180829538527
98281,85.23408320232517,184.2296428544807,9702.204857604636
98282,85.23408320232517,184.2296428544807,9702.25022836334
98283,85.23408320232517,184.2296428544807,9702.257662238675
98284,85.23408320232517,184.2296428544807,9702.3238062646
98285,85.23408320232517,184.2296428544807,9702.353478802575
98286,85.23408320232517,184.2296428544807,9702.465240702324
98287,85.23408320232517,184.2296428544807,9702.530499083341
98288,85.23408320232517,184.2296428544807,9702.625948242641
98289,85.23408320232517,184.2296428544807,9702.808950374967
98290,85.23408320232517,184.2296428544807,9702.821587247578
98291,85.23408320232517,184.2296428544807,9702.876419841385
98292,85.23408320232517,184.2296428544807,9702.922111688267
98293,85.23408320232517,184.2296428544807,9703.0875077187
98294,85.23408320232517,184.2296428544807,9703.18725364883
98295,85.23635732260227,184.2296428544807,9703.18725364883
98296,85.23635732260227,184.2296428544807,9703.209478031516
98297,85.23635732260227,184.2296428544807,9703.269056712557
98298,85.23635732260227,184.2296428544807,9703.292474797918
98299,85.23635732260227,184.2296428544807,9703.349762068492
98300,85.23635732260227,184.2296428544807,9703.379557063927
98301,85.23635732260227,184.2296428544807,9703.379557063927
98302,85.23635732260227,184.2296428544807,9703.379557063927
98303,85.24199588686493,184.2296428544807,9703.43522746676
98304,85.24199588686493,184.2296428544807,9703.480730685449
98305,85.24199588686493,184.2296428544807,9703.638366823137
98306,85.24872279380186,184.2296428544807,9703.672453131461
98307,85.24872279380186,184.2296428544807,9703.734175029027
98308,85.24872279380186,184.2296428544807,9704.011420800629
98309,85.24872279380186,184.2296428544807,9704.046553580252
98310,85.24872279380186,184.2296428544807,9704.183865948082
98311,85.24872279380186,184.2296428544807,9704.317567183483
98312,85.24872279380186,184.2296428544807,9704.40816084584
98313,85.24872279380186,184.2296428544807,9704.40816084584
98314,85.24872279380186,184.2296428544807,9704.40816084584
98315,85.24872279380186,184.2296428544807,9704.44690205495
98316,85.24872279380186,184.2296428544807,9704.462969640608
98317,85.24872279380186,184.2296428544807,9704.633063260102
98318,85.24872279380186,184.2296428544807,9704.711646183261
98319,85.24872279380186,184.2296428544807,9704.736611708286
98320,85.24872279380186,184.2296428544807,9704.80075668366
98321,85.24872279380186,184.2296428544807,9704.859585512295
98322,85.24872279380186,184.2296428544807,9704.918376693839
98323,85.24872279380186,184.2296428544807,9704.934390468956
98324,85.24872279380186,184.2296428544807,9705.010275667953
98325,85.24872279380186,184.2296428544807,9705.087640088172
98326,85.24872279380186,184.2296428544807,9705.287360460181
98327,85.24872279380186,184.2296428544807,9705.448352609506
98328,85.24872279380186,184.2296428544807,9705.4560259117
98329,85.24872279380186,184.2296428544807,9705.573607431234
98330,85.24872279380186,184.2296428544807,9705.95547344589
98331,85.24872279380186,184.2296428544807,9706.248921144619
98332,85.24872279380186,184.2296428544807,9706.28137402006
98333,85.24872279380186,184.2296428544807,9706.364980769438
98334,85.24872279380186,184.2296428544807,9706.386332603051
98335,85.24872279380186,184.2296428544807,9706.488752037649
98336,85.25023732743227,184.2296428544807,9706.516907288213
98337,85.25023732743227,184.2296428544807,9706.569572010552
98338,85.25023732743227,184.2296428544807,9706.616941407801
98339,85.25023732743227,184.2296428544807,9706.724764752671
98340,85.25023732743227,184.2296428544807,9706.885011832926
98341,85.25023732743227,184.2296428544807,9706.8934569789
98342,85.25023732743227,184.2296428544807,9706.973074092173
98343,85.25023732743227,184.2296428544807,9706.987452085767
98344,85.25023732743227,184.2296428544807,9707.2591748782
98345,85.25261883087904,184.2296428544807,9707.612961800014
98346,85.25261883087904,184.2296428544807,9707.984515610435
98347,85.25261883087904,184.2296428544807,9708.042577228698
98348,85.25261883087904,184.2296428544807,9708.10123956671
98349,85.25261883087904,184.2296428544807,9708.142732614293
98350,85.25261883087904,184.2296428544807,9708.199108095734
98351,85.25261883087904,184.2296428544807,9708.28195044458
98352,85.25452228998107,184.2296428544807,9708.327624402515
98353,85.25452228998107,184.2296428544807,9708.403828738117
98354,85.25452228998107,184.2296428544807,9708.566093432695
98355,85.25452228998107,184.2296428544807,9708.805580428707
98356,85.25452228998107,184.2296428544807,9708.873463303122
98357,85.25452228998107,184.2296428544807,9708.896200612102
98358,85.25452228998107,184.2296428544807,9709.2247718439
98359,85.25452228998107,184.2296428544807,9709.500513922283
98360,85.25452228998107,184.2296428544807,9709.794595659823
98361,85.25452228998107,184.2296428544807,9709.944374796714
98362,85.25452228998107,184.2296428544807,9709.999842268257
98363,85.25452228998107,184.2296428544807,9710.03345959548
98364,85.25452228998107,184.2296428544807,9710.086198058005
98365,85.25452228998107,184.2296428544807,9710.143988280348
98366,85.25452228998107,184.2296428544807,9710.204333330095
98367,85.25452228998107,184.2296428544807,9710.27613873213
98368,85.25452228998107,184.2296428544807,9710.425169084683
98369,85.25452228998107,184.2296428544807,9710.600578796328
98370,85.25452228998107,184.2296428544807,9710.68505066527
98371,85.25452228998107,184.2296428544807,9710.771869285963
98372,85.25452228998107,184.2296428544807,9711.048633085511
98373,85.25452228998107,184.2296428544807,9711.355383589522
98374,85.25452228998107,184.2296428544807,9711.630952741843
98375,85.25452228998107,184.2296428544807,9711.809067142449
98376,85.25737369540333,184.2296428544807,9711.872880122351
98377,85.25737369540333,184.2296428544807,9711.894339034723
98378,85.25737369540333,184.2296428544807,9711.985911925336
98379,85.25737369540333,184.2296428544807,9712.0374563248
98380,85.26072198438972,184.2296428544807,9712.063567614867
98381,85.2617145583997,184.2296428544807,9712.137867107478
98382,85.2617145583997,184.2296428544807,9712.282995090221
98383,85.2617145583997,184.2296428544807,9712.483088837718
98384,85.2617145583997,184.2296428544807,9712.612618174506
98385,85.2617145583997,184.2296428544807,9712.615579870288
98386,85.2617145583997,184.2296428544807,9712.76547052379
98387,85.2617145583997,184.2296428544807,9713.091579473508
98388,85.26357642014615,184.2296428544807,9713.335000014355
98389,85.26357642014615,184.2296428544807,9713.363774576424
98390,85.26357642014615,184.2296428544807,9713.476598653522
98391,85.26357642014615,184.2296428544807,9713.508103032402
98392,85.26357642014615,184.2296428544807,9713.589988085187
98393,85.26357642014615,184.2296428544807,9713.623777218238
98394,85.26357642014615,184.2296428544807,9713.684384438238
98395,85.26357642014615,184.2296428544807,9713.760112041175
98396,85.26357642014615,184.2296428544807,9713.884252761996
98397,85.26678021754245,184.2296428544807,9714.071131377304
98398,85.26678021754245,184.2296428544807,9714.223884501289
98399,85.26678021754245,184.2296428544807,9714.268453087145
98400,85.26678021754245,184.2296428544807,9714.408000664786
98401,85.26678021754245,184.2296428544807,9714.772550747626
98402,85.26678021754245,184.2296428544807,9715.119960302234
98403,85.26678021754245,184.2296428544807,9715.431760231177
98404,85.26678021754245,184.2296428544807,9715.473027350035
98405,85.26678021754245,184.2296428544807,9715.514820076043
98406,85.26678021754245,184.2296428544807,9715.58480414687
98407,85.27368309790495,184.2296428544807,9715.624947095133
98408,85.27368309790495,184.2296428544807,9715.677204591
98409,85.27368309790495,184.2296428544807,9715.733932968771
98410,85.27368309790495,184.2296428544807,9715.853618035877
98411,85.27489444525115,184.2296428544807,9716.020424613764
98412,85.27489444525115,184.2296428544807,9716.166250848932
98413,85.27489444525115,184.2296428544807,9716.280022558436
98414,85.27489444525115,184.2296428544807,9716.321823747632
98415,85.27489444525115,184.2296428544807,9716.39263051325
98416,85.27489444525115,184.2296428544807,9716.740594871375
98417,85.27489444525115,184.2296428544807,9717.095298055043
98418,85.27489444525115,184.2296428544807,9717.135115115609
98419,85.27489444525115,184.2296428544807,9717.285523906618
98420,85.27489444525115,184.2296428544807,9717.31702164852
98421,85.27489444525115,184.2296428544807,9717.337582409791
98422,85.27489444525115,184.2296428544807,9717.351830939562
98423,85.27489444525115,184.2296428544807,9717.351830939562
98424,85.27489444525115,184.2296428544807,9717.576615266884
98425,85.2766283843142,184.2296428544807,9717.63833415376
98426,85.2766283843142,184.2296428544807,9717.766817207297
98427,85.28111277291616,184.2296428544807,9717.913087489762
98428,85.28111277291616,184.2296428544807,9718.1203626628
98429,85.28111277291616,184.2296428544807,9718.135552972066
98430,85.28111277291616,184.2296428544807,9718.378416950598
98431,85.28111277291616,184.2296428544807,9718.424524427168
98432,85.28111277291616,184.2296428544807,9718.492388444089
98433,85.28111277291616,184.2296428544807,9718.511370899156
98434,85.28111277291616,184.2296428544807,9718.729159075374
98435,85.28111277291616,184.2296428544807,9719.023073643979
98436,85.28111277291616,184.2296428544807,9719.06657584031
98437,85.28111277291616,184.2296428544807,9719.28014003669
98438,85.28111277291616,184.2296428544807,9719.31517304382
98439,85.28111277291616,184.2296428544807,9719.352214408109
98440,85.28111277291616,184.2296428544807,9719.360951441999
98441,85.28111277291616,184.2296428544807,9719.384553432896
98442,85.28111277291616,184.2296428544807,9719.456861633113
98443,85.28111277291616,184.2296428544807,9719.645612298476
98444,85.28111277291616,184.2296428544807,9719.75586553009
98445,85.28111277291616,184.2296428544807,9719.913570973913
98446,85.28111277291616,184.2296428544807,9719.92234295883
98447,85.28111277291616,184.2296428544807,9719.960858856615
98448,85.28111277291616,184.2296428544807,9720.103781212263
98449,85.28111277291616,184.2296428544807,9720.154863185431
98450,85.28111277291616,184.2296428544807,9720.259979009947
98451,85.28111277291616,184.2296428544807,9720.31289790838
98452,85.28111277291616,184.2296428544807,9720.336923049357
98453,85.28111277291616,184.2296428544807,9720.336923049357
98454,85.28111277291616,184.2296428544807,9720.507144605384
98455,85.28111277291616,184.2296428544807,9720.53249104146
98456,85.28111277291616,184.2296428544807,9720.761596726668
98457,85.28111277291616,184.2296428544807,9720.804549694487
98458,85.28111277291616,184.2296428544807,9720.838687871661
98459,85.28111277291616,184.2296428544807,9720.870613634384
98460,85.28111277291616,184.2296428544807,9720.870613634384
98461,85.28111277291616,184.2296428544807,9721.019034956707
98462,85.28111277291616,184.2296428544807,9721.086585215919
98463,85.28111277291616,184.2296428544807,9721.190320377333
98464,85.28111277291616,184.2296428544807,9721.350278170106
98465,85.28215291549256,184.2296428544807,9721.561558688652
98466,85.28215291549256,184.2296428544807,9721.584721631669
98467,85.28215291549256,184.2296428544807,9721.832724116144
98468,85.28215291549256,184.2296428544807,9721.875192848589
98469,85.28215291549256,184.2296428544807,9722.02709410703
98470,85.28215291549256,184.2296428544807,9722.054535427667
98471,85.28215291549256,184.2296428544807,9722.065457810704
98472,85.28215291549256,184.2296428544807,9722.319784732415
98473,85.28215291549256,184.2296428544807,9722.602182033894
98474,85.28215291549256,184.2296428544807,9722.64413295081
98475,85.28215291549256,184.2296428544807,9722.973509159625
98476,85.28215291549256,184.2296428544807,9723.072291489741
98477,85.28215291549256,184.2296428544807,9723.099580953016
98478,85.28215291549256,184.2296428544807,9723.13204967874
98479,85.28215291549256,184.2296428544807,9723.162611092772
98480,85.28215291549256,184.2296428544807,9723.162611092772
98481,85.2822204273153,184.2296428544807,9723.421951818485
98482,85.2822204273153,184.2296428544807,9723.603321502596
98483,85.2822204273153,184.2296428544807,9723.68808741487
98484,85.2822204273153,184.2296428544807,9723.865415032446
98485,85.2822204273153,184.2296428544807,9723.876931493809
98486,85.2822204273153,184.2296428544807,9723.950449491625
98487,85.2822204273153,184.2296428544807,9723.994492885588
98488,85.2822204273153,184.2296428544807,9724.107926273036
98489,85.28230260739903,184.2296428544807,9724.145701487709
98490,85.28230260739903,184.2296428544807,9724.145701487709
98491,85.28230260739903,184.2296428544807,9724.376300254844
98492,85.28230260739903,184.2296428544807,9724.40157956097
98493,85.28230260739903,184.2296428544807,9724.6239721624
98494,85.28230260739903,184.2296428544807,9724.671987224963
98495,85.28302468458072,184.2296428544807,9724.672709302145
98496,85.28302468458072,184.2296428544807,9724.697048667254
98497,85.28302468458072,184.2296428544807,9724.730852953247
98498,85.28302468458072,184.2296428544807,9724.80598036443
98499,85.28302468458072,184.2296428544807,9724.968393688732
98500,85.28678572189023,184.2296428544807,9725.086165912642
98501,85.28678572189023,184.2296428544807,9725.30971578185
98502,85.28678572189023,184.2296428544807,9725.337783039548
98503,85.28678572189023,184.2296428544807,9725.463475395796
98504,85.28678572189023,184.2296428544807,9725.603203819359
98505,85.28678572189023,184.2296428544807,9725.667195122829
98506,85.28678572189023,184.2296428544807,9725.688272122441
98507,85.28678572189023,184.2296428544807,9725.954641122089
98508,85.28678572189023,184.2296428544807,9726.17710650226
98509,85.28678572189023,184.2296428544807,9726.20653570248
98510,85.28678572189023,184.2296428544807,9726.321363328114
98511,85.28678572189023,184.2296428544807,9726.359057946507
98512,85.28678572189023,184.2296428544807,9726.403595441207
98513,85.28678572189023,184.2296428544807,9726.456306825627
98514,85.28678572189023,184.2296428544807,9726.469692282737
98515,85.28678572189023,184.2296428544807,9726.526600631158
98516,85.28678572189023,184.2296428544807,9726.56734963023
98517,85.28678572189023,184.2296428544807,9726.654450890932
98518,85.28678572189023,184.2296428544807,9726.741188277265
98519,85.28678572189023,184.2296428544807,9726.83749669595
98520,85.28678572189023,184.2296428544807,9726.871772942994
98521,85.28678572189023,184.2296428544807,9726.97669373417
98522,85.28678572189023,184.2296428544807,9727.01863191195
98523,85.28678572189023,184.2296428544807,9727.0846245418
98524,85.28678572189023,184.2296428544807,9727.122353147286
98525,85.28678572189023,184.2296428544807,9727.122353147286
98526,85.28678572189023,184.2296428544807,9727.169442531316
98527,85.28678572189023,184.2296428544807,9727.182242448525
98528,85.28678572189023,184.2296428544807,9727.428236231632
98529,85.28678572189023,184.2296428544807,9727.540887756442
98530,85.28678572189023,184.2296428544807,9727.567668208794
98531,85.28678572189023,184.2296428544807,9727.601508942453
98532,85.28678572189023,184.2296428544807,9727.60994497916
98533,85.28678572189023,184.2296428544807,9727.618185357529
98534,85.28678572189023,184.2296428544807,9727.648085815068
98535,85.28678572189023,184.2296428544807,9727.788950957452
98536,85.28678572189023,184.2296428544807,9727.809686060831
98537,85.28678572189023,184.2296428544807,9727.851065252957
98538,85.28678572189023,184.2296428544807,9728.040946637064
98539,85.28678572189023,184.2296428544807,9728.107818168588
98540,85.28678572189023,184.2296428544807,9728.23585687399
98541,85.28678572189023,184.2296428544807,9728.456432821793
98542,85.28678572189023,184.2296428544807,9728.516090787898
98543,85.28678572189023,184.2296428544807,9728.56399564048
98544,85.28678572189023,184.2296428544807,9728.67554802488
98545,85.28678572189023,184.2296428544807,9728.757891111674
98546,85.28805514690761,184.2296428544807,9728.757891111674
98547,85.28805514690761,184.2296428544807,9728.788918512435
98548,85.28805514690761,184.2296428544807,9728.802886511035
98549,85.28805514690761,184.2296428544807,9729.071859568674
98550,85.28805514690761,184.2296428544807,9729.101660374488
98551,85.28805514690761,184.2296428544807,9729.129230074965
98552,85.28805514690761,184.2296428544807,9729.168072490487
98553,85.28805514690761,184.2296428544807,9729.168072490487
98554,85.28805514690761,184.2296428544807,9729.355535215336
98555,85.28805514690761,184.2296428544807,9729.433992652397
98556,85.28805514690761,184.2296428544807,9729.516387256108
98557,85.28805514690761,184.2296428544807,9729.578530034058
98558,85.28805514690761,184.2296428544807,9729.725581659039
98559,85.28805514690761,184.2296428544807,9729.744788766988
98560,85.28805514690761,184.2296428544807,9729.880473963278
98561,85.28805514690761,184.2296428544807,9729.928583340892
98562,85.28805514690761,184.2296428544807,9730.021755054257
98563,85.28805514690761,184.2296428544807,9730.060378296415
98564,85.28805514690761,184.2296428544807,9730.060378296415
98565,85.28805514690761,184.2296428544807,9730.068214674704
98566,85.28805514690761,184.2296428544807,9730.303760406478
98567,85.28805514690761,184.2296428544807,9730.321693678665
98568,85.28805514690761,184.2296428544807,9730.396302576624
98569,85.28805514690761,184.2296428544807,9730.416484980584
98570,85.28805514690761,184.2296428544807,9730.416484980584
98571,85.28805514690761,184.2296428544807,9730.430634838143
98572,85.28805514690761,184.2296428544807,9730.462515922789
98573,85.28805514690761,184.2296428544807,9730.487464838883
98574,85.28805514690761,184.2296428544807,9730.567592095194
98575,85.28805514690761,184.2296428544807,9730.647830310905
98576,85.28805514690761,184.2296428544807,9730.710712133683
98577,85.28805514690761,184.2296428544807,9730.795766036817
98578,85.28805514690761,184.2296428544807,9730.835664961818
98579,85.28805514690761,184.2296428544807,9730.869010041091
98580,85.28805514690761,184.2296428544807,9731.00255945586
98581,85.28805514690761,184.2296428544807,9731.0540445059
98582,85.28805514690761,184.2296428544807,9731.129275836984
98583,85.28805514690761,184.2296428544807,9731.152346948395
98584,85.28805514690761,184.2296428544807,9731.152346948395
98585,85.28805514690761,184.2296428544807,9731.394789404778
98586,85.28805514690761,184.2296428544807,9731.418116185225
98587,85.28805514690761,184.2296428544807,9731.612988216433
98588,85.28805514690761,184.2296428544807,9731.638835438736
98589,85.28805514690761,184.2296428544807,9731.675901702603
98590,85.28805514690761,184.2296428544807,9731.695623447296
98591,85.28805514690761,184.2296428544807,9731.71609561447
98592,85.28805514690761,184.2296428544807,9731.746833710547
98593,85.28805514690761,184.2296428544807,9731.812608410364
98594,85.28805514690761,184.2296428544807,9731.900120642946
98595,85.28805514690761,184.2296428544807,9731.960225120503
98596,85.28805514690761,184.2296428544807,9732.141248139096
98597,85.28805514690761,184.2296428544807,9732.170482436468
98598,85.28805514690761,184.2296428544807,9732.3461765782
98599,85.28805514690761,184.2296428544807,9732.383533652415
98600,85.28805514690761,184.2296428544807,9732.488891688283
98601,85.28805514690761,184.2296428544807,9732.527803409928
98602,85.28805514690761,184.2296428544807,9732.527803409928
98603,85.28805514690761,184.2296428544807,9732.54018455086
98604,85.28805514690761,184.2296428544807,9732.754814261285
98605,85.28805514690761,184.2296428544807,9733.068832032113
98606,85.28805514690761,184.2296428544807,9733.169942377837
98607,85.28805514690761,184.2296428544807,9733.228561307054
98608,85.28805514690761,184.2296428544807,9733.257355131718
98609,85.28805514690761,184.2296428544807,9733.345027402933
98610,85.28805514690761,184.2296428544807,9733.379932214455
98611,85.28805514690761,184.2296428544807,9733.440593876994
98612,85.28805514690761,184.2296428544807,9733.49256554663
98613,85.28805514690761,184.2296428544807,9733.557171671522
98614,85.29034574662894,184.2296428544807,9733.733272144053
98615,85.29034574662894,184.2296428544807,9733.954648211089
98616,85.29034574662894,184.2296428544807,9733.973012945058
98617,85.29034574662894,184.2296428544807,9733.988825820637
98618,85.29034574662894,184.2296428544807,9734.309610510953
98619,85.29034574662894,184.2296428544807,9734.650992895702
98620,85.29034574662894,184.2296428544807,9734.694110475435
98621,85.29034574662894,184.2296428544807,9734.852810794326
98622,85.29034574662894,184.2296428544807,9734.897495353183
98623,85.29034574662894,184.2296428544807,9734.959775910671
98624,85.29034574662894,184.2296428544807,9735.009005640357
98625,85.29034574662894,184.2296428544807,9735.06856876647
98626,85.29034574662894,184.2296428544807,9735.135259560117
98627,85.29844675085434,184.2296428544807,9735.193017773225
98628,85.29844675085434,184.2296428544807,9735.341588043308
98629,85.29844675085434,184.2296428544807,9735.570649586305
98630,85.29844675085434,184.2296428544807,9735.667248675712
98631,85.29844675085434,184.2296428544807,9735.667248675712
98632,85.29844675085434,184.2296428544807,9735.802544514105
98633,85.29844675085434,184.2296428544807,9736.22305151389
98634,85.29844675085434,184.2296428544807,9736.517548991194
98635,85.29844675085434,184.2296428544807,9736.54570983629
98636,85.29844675085434,184.2296428544807,9736.645513110727
98637,85.29844675085434,184.2296428544807,9736.659516067857
98638,85.29844675085434,184.2296428544807,9736.769033250943
98639,85.29844675085434,184.2296428544807,9736.799288986118
98640,85.30448055812248,184.2296428544807,9736.831652223724
98641,85.30448055812248,184.2296428544807,9736.917489441677
98642,85.30448055812248,184.2296428544807,9737.05054388525
98643,85.30530887799378,184.2296428544807,9737.272845087471
98644,85.30530887799378,184.2296428544807,9737.367090866115
98645,85.30530887799378,184.2296428544807,9737.368676202612
98646,85.30530887799378,184.2296428544807,9737.645940652585
98647,85.30530887799378,184.2296428544807,9737.975541349924
98648,85.30530887799378,184.2296428544807,9738.312134265574
98649,85.30530887799378,184.2296428544807,9738.530547123451
98650,85.3066836588362,184.2296428544807,9738.595868307912
98651,85.3066836588362,184.2296428544807,9738.61604601399
98652,85.3066836588362,184.2296428544807,9738.703055568176
98653,85.3066836588362,184.2296428544807,9738.731755281808
98654,85.30687378838331,184.2296428544807,9738.768113028951
98655,85.30687378838331,184.2296428544807,9738.840978368558
98656,85.30687378838331,184.2296428544807,9739.000182001064
98657,85.30687378838331,184.2296428544807,9739.165582863077
98658,85.30687378838331,184.2296428544807,9739.241789165693
98659,85.30687378838331,184.2296428544807,9739.262395733931
98660,85.30687378838331,184.2296428544807,9739.484527764685
98661,85.30687378838331,184.2296428544807,9739.771913086704
98662,85.30687378838331,184.2296428544807,9740.05180867966
98663,85.30687378838331,184.2296428544807,9740.242355020027
98664,85.30687378838331,184.2296428544807,9740.334002559366
98665,85.3106201959641,184.2296428544807,9740.352209719209
98666,85.3106201959641,184.2296428544807,9740.437778871417
98667,85.3106201959641,184.2296428544807,9740.473317676457
98668,85.3106201959641,184.2296428544807,9740.524553036583
98669,85.3106201959641,184.2296428544807,9740.567615316313
98670,85.3106201959641,184.2296428544807,9740.680421307354
98671,85.31147919378687,184.2296428544807,9740.877390070464
98672,85.31147919378687,184.2296428544807,9741.031516464609
98673,85.31147919378687,184.2296428544807,9741.075442414516
98674,85.31147919378687,184.2296428544807,9741.168011423206
98675,85.31561016900142,184.2296428544807,9741.492820698488
98676,85.31561016900142,184.2296428544807,9741.813881360253
98677,85.31588981118439,184.2296428544807,9742.15588915467
98678,85.31588981118439,184.2296428544807,9742.423355038713
98679,85.31588981118439,184.2296428544807,9742.468731958705
98680,85.31588981118439,184.2296428544807,9742.507796850221
98681,85.31588981118439,184.2296428544807,9742.589648786497
98682,85.31588981118439,184.2296428544807,9742.643330657851
98683,85.31588981118439,184.2296428544807,9742.676380863211
98684,85.31588981118439,184.2296428544807,9742.776614289935
98685,85.31588981118439,184.2296428544807,9742.946930820392
98686,85.31588981118439,184.2296428544807,9743.131083408087
98687,85.31709002776743,184.2296428544807,9743.163622287235
98688,85.31709002776743,184.2296428544807,9743.275150197314
98689,85.31709002776743,184.2296428544807,9743.600817034552
98690,85.31709002776743,184.2296428544807,9743.889352444761
98691,85.31709002776743,184.2296428544807,9743.92415984965
98692,85.31709002776743,184.2296428544807,9744.019482948188
98693,85.31813147557843,184.2296428544807,9744.027402630449
98694,85.31813147557843,184.2296428544807,9744.088111028404
98695,85.31813147557843,184.2296428544807,9744.148737980944
98696,85.31813147557843,184.2296428544807,9744.182167717736
98697,85.31813147557843,184.2296428544807,9744.244755908756
98698,85.31813147557843,184.2296428544807,9744.311228386601
98699,85.32149081569935,184.2296428544807,9744.468064274832
98700,85.32149081569935,184.2296428544807,9744.662779832122
98701,85.32149081569935,184.2296428544807,9744.777728459592
98702,85.32149081569935,184.2296428544807,9744.839910181103
98703,85.32149081569935,184.2296428544807,9744.857180988682
98704,85.32149081569935,184.2296428544807,9745.139702471968
98705,85.32290430069423,184.2296428544807,9745.509728050127
98706,85.32290430069423,184.2296428544807,9745.87418506168
98707,85.32290430069423,184.2296428544807,9746.178378720526
98708,85.32290430069423,184.2296428544807,9746.21629778778
98709,85.32290430069423,184.2296428544807,9746.256225919757
98710,85.32290430069423,184.2296428544807,9746.287953357649
98711,85.32290430069423,184.2296428544807,9746.287953357649
98712,85.32290430069423,184.2296428544807,9746.359703903268
98713,85.32290430069423,184.2296428544807,9746.401599967283
98714,85.32290430069423,184.2296428544807,9746.545592373865
98715,85.32290430069423,184.2296428544807,9746.665199614627
98716,85.32290430069423,184.2296428544807,9746.83986438634
98717,85.32290430069423,184.2296428544807,9746.848285266267
98718,85.32290430069423,184.2296428544807,9746.91509380879
98719,85.32290430069423,184.2296428544807,9746.96199068304
98720,85.32290430069423,184.2296428544807,9747.053982619293
98721,85.32290430069423,184.2296428544807,9747.087007881719
98722,85.32290430069423,184.2296428544807,9747.087007881719
98723,85.32290430069423,184.2296428544807,9747.240355817923
98724,85.32290430069423,184.2296428544807,9747.643002119315
98725,85.32290430069423,184.2296428544807,9747.982144068186
98726,85.32290430069423,184.2296428544807,9748.04233066322
98727,85.32290430069423,184.2296428544807,9748.062772316509
98728,85.32290430069423,184.2296428544807,9748.096141211498
98729,85.32290430069423,184.2296428544807,9748.096141211498
98730,85.32290430069423,184.2296428544807,9748.175721809655
98731,85.32290430069423,184.2296428544807,9748.397099618805
98732,85.32290430069423,184.2296428544807,9748.525154393237
98733,85.32290430069423,184.2296428544807,9748.685459796416
98734,85.32395374233421,184.2296428544807,9748.91489235338
98735,85.32395374233421,184.2296428544807,9748.942651749323
98736,85.32395374233421,184.2296428544807,9749.096440531257
98737,85.32395374233421,184.2296428544807,9749.164783236803
98738,85.32395374233421,184.2296428544807,9749.241347417581
98739,85.32395374233421,184.2296428544807,9749.307852953605
98740,85.32395374233421,184.2296428544807,9749.354922736438
98741,85.32395374233421,184.2296428544807,9749.354922736438
98742,85.32395374233421,184.2296428544807,9749.604849870275
98743,85.32395374233421,184.2296428544807,9750.014410973536
