t,cum_regret_linucb_baseline_mean,cum_regret_linucb_baseline_se,cum_regret_alg1_oracle_mean,cum_regret_alg1_oracle_se,cum_regret_fixed_theta_star,cum_regret_fixed_best_bank
84034,625.8457005902126,0.0,612.3016012328734,0.0,272.2665123809985,272.2665123809985
84035,625.8457005902126,0.0,612.3016012328734,0.0,272.2665123809985,272.2665123809985
84036,625.8457005902126,0.0,612.3016012328734,0.0,272.2665123809985,272.2665123809985
84037,625.8457005902126,0.0,612.3016012328734,0.0,272.2665123809985,272.2665123809985
84038,625.8457005902126,0.0,612.3016012328734,0.0,272.2665123809985,272.2665123809985
84039,625.8639148599553,0.0,612.3074957478335,0.0,272.2724068959586,272.2724068959586
84040,625.8709997490346,0.0,612.3145806369128,0.0,272.27949178503786,272.27949178503786
84041,625.8709997490346,0.0,612.3145806369128,0.0,272.27949178503786,272.27949178503786
84042,625.8709997490346,0.0,612.3145806369128,0.0,272.27949178503786,272.27949178503786
84043,625.8709997490346,0.0,612.3145806369128,0.0,272.27949178503786,272.27949178503786
84044,625.8709997490346,0.0,612.3145806369128,0.0,272.27949178503786,272.27949178503786
84045,625.8709997490346,0.0,612.3145806369128,0.0,272.27949178503786,272.27949178503786
84046,625.8787510290664,0.0,612.3223319169446,0.0,272.2872430650696,272.2872430650696
84047,625.8787510290664,0.0,612.3223319169446,0.0,272.2872430650696,272.2872430650696
84048,625.8787510290664,0.0,612.3223319169446,0.0,272.2872430650696,272.2872430650696
84049,625.8904161501814,0.0,612.3236437240754,0.0,272.28855487220045,272.28855487220045
84050,625.8935679543583,0.0,612.3267955282523,0.0,272.2917066763774,272.2917066763774
84051,625.896318864807,0.0,612.329546438701,0.0,272.294457586826,272.294457586826
84052,625.896318864807,0.0,612.329546438701,0.0,272.294457586826,272.294457586826
84053,625.896318864807,0.0,612.329546438701,0.0,272.294457586826,272.294457586826
84054,625.896318864807,0.0,612.329546438701,0.0,272.294457586826,272.294457586826
84055,625.9037675881067,0.0,612.329546438701,0.0,272.294457586826,272.294457586826
84056,625.9037675881067,0.0,612.329546438701,0.0,272.294457586826,272.294457586826
84057,625.9037675881067,0.0,612.329546438701,0.0,272.294457586826,272.294457586826
84058,625.9107251929519,0.0,612.3365040435461,0.0,272.30141519167114,272.30141519167114
84059,625.9153360422293,0.0,612.3411148928236,0.0,272.30602604094855,272.30602604094855
84060,625.9153360422293,0.0,612.3411148928236,0.0,272.30602604094855,272.30602604094855
84061,625.9234033159248,0.0,612.3491821665191,0.0,272.314093314644,272.314093314644
84062,625.9259680893512,0.0,612.3491821665191,0.0,272.314093314644,272.314093314644
84063,625.9259680893512,0.0,612.3491821665191,0.0,272.314093314644,272.314093314644
84064,625.9273563072813,0.0,612.3505703844493,0.0,272.31548153257427,272.31548153257427
84065,625.9364725267286,0.0,612.3536839293641,0.0,272.31859507748914,272.31859507748914
84066,625.9364725267286,0.0,612.3536839293641,0.0,272.31859507748914,272.31859507748914
84067,625.9622361464361,0.0,612.3536839293641,0.0,272.31859507748914,272.31859507748914
84068,625.9687283015137,0.0,612.3536839293641,0.0,272.31859507748914,272.31859507748914
84069,625.9689817990386,0.0,612.353937426889,0.0,272.31884857501404,272.31884857501404
84070,625.9689817990386,0.0,612.353937426889,0.0,272.31884857501404,272.31884857501404
84071,625.9689817990386,0.0,612.353937426889,0.0,272.31884857501404,272.31884857501404
84072,625.9689817990386,0.0,612.353937426889,0.0,272.31884857501404,272.31884857501404
84073,625.9824841852344,0.0,612.353937426889,0.0,272.31884857501404,272.31884857501404
84074,625.9824841852344,0.0,612.353937426889,0.0,272.31884857501404,272.31884857501404
84075,625.9824841852344,0.0,612.353937426889,0.0,272.31884857501404,272.31884857501404
84076,625.9862144836515,0.0,612.3576677253061,0.0,272.32257887343115,272.32257887343115
84077,625.9939244101638,0.0,612.3653776518184,0.0,272.33028879994345,272.33028879994345
84078,625.9939244101638,0.0,612.3653776518184,0.0,272.33028879994345,272.33028879994345
84079,625.9954964236398,0.0,612.3653776518184,0.0,272.33028879994345,272.33028879994345
84080,626.003670634749,0.0,612.3653776518184,0.0,272.33028879994345,272.33028879994345
84081,626.003670634749,0.0,612.3653776518184,0.0,272.33028879994345,272.33028879994345
84082,626.003670634749,0.0,612.3653776518184,0.0,272.33028879994345,272.33028879994345
84083,626.003670634749,0.0,612.3653776518184,0.0,272.33028879994345,272.33028879994345
84084,626.0142003692945,0.0,612.3653776518184,0.0,272.33028879994345,272.33028879994345
84085,626.0219612208833,0.0,612.3772792744968,0.0,272.3421904226218,272.3421904226218
84086,626.0219612208833,0.0,612.3772792744968,0.0,272.3421904226218,272.3421904226218
84087,626.0293619899021,0.0,612.3846800435156,0.0,272.34959119164057,272.34959119164057
84088,626.0293619899021,0.0,612.3846800435156,0.0,272.34959119164057,272.34959119164057
84089,626.0293619899021,0.0,612.3846800435156,0.0,272.34959119164057,272.34959119164057
84090,626.0293619899021,0.0,612.3846800435156,0.0,272.34959119164057,272.34959119164057
84091,626.0293619899021,0.0,612.3846800435156,0.0,272.34959119164057,272.34959119164057
84092,626.0293619899021,0.0,612.3846800435156,0.0,272.34959119164057,272.34959119164057
84093,626.0314411897085,0.0,612.386759243322,0.0,272.351670391447,272.351670391447
84094,626.0539974419733,0.0,612.4093154955867,0.0,272.3742266437118,272.3742266437118
84095,626.0577338463014,0.0,612.4130518999149,0.0,272.37796304803993,272.37796304803993
84096,626.0577338463014,0.0,612.4130518999149,0.0,272.37796304803993,272.37796304803993
84097,626.0577338463014,0.0,612.4130518999149,0.0,272.37796304803993,272.37796304803993
84098,626.0823235976337,0.0,612.4376416512472,0.0,272.4025527993722,272.4025527993722
84099,626.1169430712623,0.0,612.4450053706978,0.0,272.4099165188228,272.4099165188228
84100,626.1194530525737,0.0,612.4450053706978,0.0,272.4099165188228,272.4099165188228
84101,626.1326791791986,0.0,612.4582314973227,0.0,272.42314264544774,272.42314264544774
84102,626.1326791791986,0.0,612.4582314973227,0.0,272.42314264544774,272.42314264544774
84103,626.1395638526428,0.0,612.4582314973227,0.0,272.42314264544774,272.42314264544774
84104,626.1398700763584,0.0,612.4585377210383,0.0,272.42344886916334,272.42344886916334
84105,626.1398700763584,0.0,612.4585377210383,0.0,272.42344886916334,272.42344886916334
84106,626.1398700763584,0.0,612.4585377210383,0.0,272.42344886916334,272.42344886916334
84107,626.1398700763584,0.0,612.4585377210383,0.0,272.42344886916334,272.42344886916334
84108,626.1398700763584,0.0,612.4585377210383,0.0,272.42344886916334,272.42344886916334
84109,626.1398700763584,0.0,612.4585377210383,0.0,272.42344886916334,272.42344886916334
84110,626.1398700763584,0.0,612.4585377210383,0.0,272.42344886916334,272.42344886916334
84111,626.1477999813866,0.0,612.4664676260664,0.0,272.4313787741915,272.4313787741915
84112,626.1477999813866,0.0,612.4664676260664,0.0,272.4313787741915,272.4313787741915
84113,626.1543505781754,0.0,612.4722689877801,0.0,272.43718013590524,272.43718013590524
84114,626.1683123973722,0.0,612.486230806977,0.0,272.45114195510206,272.45114195510206
84115,626.1703227878429,0.0,612.4882411974477,0.0,272.45315234557273,272.45315234557273
84116,626.1703227878429,0.0,612.5033273498418,0.0,272.4682384979669,272.4682384979669
84117,626.174344683389,0.0,612.5073492453879,0.0,272.47226039351307,272.47226039351307
84118,626.1807951788772,0.0,612.5073492453879,0.0,272.47226039351307,272.47226039351307
84119,626.1807951788772,0.0,612.5073492453879,0.0,272.47226039351307,272.47226039351307
84120,626.1807951788772,0.0,612.5073492453879,0.0,272.47226039351307,272.47226039351307
84121,626.1807951788772,0.0,612.5073492453879,0.0,272.47226039351307,272.47226039351307
84122,626.1841950407178,0.0,612.5107491072284,0.0,272.4756602553536,272.4756602553536
84123,626.1940654874844,0.0,612.53686420204,0.0,272.5017753501652,272.5017753501652
84124,626.2018954373254,0.0,612.544694151881,0.0,272.50960530000617,272.50960530000617
84125,626.204415597591,0.0,612.5472143121466,0.0,272.5121254602717,272.5121254602717
84126,626.204415597591,0.0,612.5472143121466,0.0,272.5121254602717,272.5121254602717
84127,626.204415597591,0.0,612.5472143121466,0.0,272.5121254602717,272.5121254602717
84128,626.204415597591,0.0,612.5472143121466,0.0,272.5121254602717,272.5121254602717
84129,626.2089227853737,0.0,612.5517214999293,0.0,272.51663264805444,272.51663264805444
84130,626.2311838747652,0.0,612.5517214999293,0.0,272.51663264805444,272.51663264805444
84131,626.2311838747652,0.0,612.5517214999293,0.0,272.51663264805444,272.51663264805444
84132,626.2423798238177,0.0,612.5629174489818,0.0,272.527828597107,272.527828597107
84133,626.247129975581,0.0,612.567667600745,0.0,272.5325787488702,272.5325787488702
84134,626.3037831968911,0.0,612.6261809696274,0.0,272.59109211775257,272.59109211775257
84135,626.3049068754284,0.0,612.6273046481647,0.0,272.5922157962899,272.5922157962899
84136,626.3049068754284,0.0,612.6273046481647,0.0,272.5922157962899,272.5922157962899
84137,626.3049068754284,0.0,612.6273046481647,0.0,272.5922157962899,272.5922157962899
84138,626.3049068754284,0.0,612.6273046481647,0.0,272.5922157962899,272.5922157962899
84139,626.3181145865121,0.0,612.6405123592484,0.0,272.60542350737364,272.60542350737364
84140,626.3181145865121,0.0,612.6405123592484,0.0,272.60542350737364,272.60542350737364
84141,626.3403511451542,0.0,612.6469607930621,0.0,272.61187194118736,272.61187194118736
84142,626.3482644310765,0.0,612.6469607930621,0.0,272.61187194118736,272.61187194118736
84143,626.3515109706082,0.0,612.6502073325938,0.0,272.61511848071905,272.61511848071905
84144,626.3537892900308,0.0,612.6524856520165,0.0,272.61739680014165,272.61739680014165
84145,626.3537892900308,0.0,612.6524856520165,0.0,272.61739680014165,272.61739680014165
84146,626.3537892900308,0.0,612.6524856520165,0.0,272.61739680014165,272.61739680014165
84147,626.3537892900308,0.0,612.6524856520165,0.0,272.61739680014165,272.61739680014165
84148,626.3537892900308,0.0,612.6524856520165,0.0,272.61739680014165,272.61739680014165
84149,626.3548886870816,0.0,612.6535850490673,0.0,272.6184961971925,272.6184961971925
84150,626.3548886870816,0.0,612.6535850490673,0.0,272.6184961971925,272.6184961971925
84151,626.3548886870816,0.0,612.6535850490673,0.0,272.6184961971925,272.6184961971925
84152,626.3755129900482,0.0,612.6742093520338,0.0,272.63912050015904,272.63912050015904
84153,626.3790077211289,0.0,612.6777040831146,0.0,272.6426152312398,272.6426152312398
84154,626.3808881356641,0.0,612.6795844976498,0.0,272.644495645775,272.644495645775
84155,626.3978439808656,0.0,612.6965403428512,0.0,272.6614514909765,272.6614514909765
84156,626.3978439808656,0.0,612.6965403428512,0.0,272.6614514909765,272.6614514909765
84157,626.3978439808656,0.0,612.6965403428512,0.0,272.6614514909765,272.6614514909765
84158,626.4117421834529,0.0,612.7104385454386,0.0,272.6753496935639,272.6753496935639
84159,626.4117421834529,0.0,612.7104385454386,0.0,272.6753496935639,272.6753496935639
84160,626.4339666560036,0.0,612.7104385454386,0.0,272.6753496935639,272.6753496935639
84161,626.4339666560036,0.0,612.7104385454386,0.0,272.6753496935639,272.6753496935639
84162,626.4368564882587,0.0,612.7108210070428,0.0,272.67573215516813,272.67573215516813
84163,626.4368564882587,0.0,612.7108210070428,0.0,272.67573215516813,272.67573215516813
84164,626.4420193928936,0.0,612.7159839116777,0.0,272.680895059803,272.680895059803
84165,626.4420193928936,0.0,612.7159839116777,0.0,272.680895059803,272.680895059803
84166,626.4420193928936,0.0,612.7159839116777,0.0,272.680895059803,272.680895059803
84167,626.4420193928936,0.0,612.7159839116777,0.0,272.680895059803,272.680895059803
84168,626.4420193928936,0.0,612.7159839116777,0.0,272.680895059803,272.680895059803
84169,626.4420193928936,0.0,612.7159839116777,0.0,272.680895059803,272.680895059803
84170,626.446628978611,0.0,612.720593497395,0.0,272.6855046455204,272.6855046455204
84171,626.4543895423265,0.0,612.7283540611105,0.0,272.6932652092359,272.6932652092359
84172,626.466357485211,0.0,612.7283540611105,0.0,272.6932652092359,272.6932652092359
84173,626.4697507635755,0.0,612.7283540611105,0.0,272.6932652092359,272.6932652092359
84174,626.4702847936086,0.0,612.7288880911436,0.0,272.693799239269,272.693799239269
84175,626.4702847936086,0.0,612.7288880911436,0.0,272.693799239269,272.693799239269
84176,626.4702847936086,0.0,612.7288880911436,0.0,272.693799239269,272.693799239269
84177,626.4813679695562,0.0,612.7399712670913,0.0,272.7048824152167,272.7048824152167
84178,626.4813679695562,0.0,612.7399712670913,0.0,272.7048824152167,272.7048824152167
84179,626.4813679695562,0.0,612.7399712670913,0.0,272.7048824152167,272.7048824152167
84180,626.4890396504874,0.0,612.7399712670913,0.0,272.7048824152167,272.7048824152167
84181,626.4890396504874,0.0,612.7399712670913,0.0,272.7048824152167,272.7048824152167
84182,626.4924278134971,0.0,612.743359430101,0.0,272.7082705782264,272.7082705782264
84183,626.4924278134971,0.0,612.743359430101,0.0,272.7082705782264,272.7082705782264
84184,626.4924278134971,0.0,612.743359430101,0.0,272.7082705782264,272.7082705782264
84185,626.4924278134971,0.0,612.743359430101,0.0,272.7082705782264,272.7082705782264
84186,626.4924278134971,0.0,612.743359430101,0.0,272.7082705782264,272.7082705782264
84187,626.4924278134971,0.0,612.743359430101,0.0,272.7082705782264,272.7082705782264
84188,626.4924278134971,0.0,612.743359430101,0.0,272.7082705782264,272.7082705782264
84189,626.4924278134971,0.0,612.743359430101,0.0,272.7082705782264,272.7082705782264
84190,626.514705697437,0.0,612.7656373140409,0.0,272.73054846216627,272.73054846216627
84191,626.514705697437,0.0,612.7656373140409,0.0,272.73054846216627,272.73054846216627
84192,626.5287422810384,0.0,612.7656373140409,0.0,272.73054846216627,272.73054846216627
84193,626.5287422810384,0.0,612.7656373140409,0.0,272.73054846216627,272.73054846216627
84194,626.5323409203041,0.0,612.7692359533066,0.0,272.73414710143203,272.73414710143203
84195,626.5438944039646,0.0,612.7807894369671,0.0,272.7457005850925,272.7457005850925
84196,626.5627321613656,0.0,612.7807894369671,0.0,272.7457005850925,272.7457005850925
84197,626.5797730346862,0.0,612.7807894369671,0.0,272.7457005850925,272.7457005850925
84198,626.5836024139327,0.0,612.7807894369671,0.0,272.7457005850925,272.7457005850925
84199,626.6081507136141,0.0,612.7807894369671,0.0,272.7457005850925,272.7457005850925
84200,626.6081507136141,0.0,612.7807894369671,0.0,272.7457005850925,272.7457005850925
84201,626.616300060223,0.0,612.788938783576,0.0,272.7538499317014,272.7538499317014
84202,626.616300060223,0.0,612.788938783576,0.0,272.7538499317014,272.7538499317014
84203,626.625487976261,0.0,612.7981266996139,0.0,272.7630378477394,272.7630378477394
84204,626.6297969230259,0.0,612.8024356463789,0.0,272.7673467945043,272.7673467945043
84205,626.6390337521041,0.0,612.811672475457,0.0,272.77658362358244,272.77658362358244
84206,626.6423544200521,0.0,612.8149931434051,0.0,272.77990429153056,272.77990429153056
84207,626.6485397975545,0.0,612.8211785209074,0.0,272.7860896690329,272.7860896690329
84208,626.6568111106819,0.0,612.8211785209074,0.0,272.7860896690329,272.7860896690329
84209,626.6652395815274,0.0,612.8296069917529,0.0,272.79451813987833,272.79451813987833
84210,626.6652395815274,0.0,612.8296069917529,0.0,272.79451813987833,272.79451813987833
84211,626.6827610753389,0.0,612.8296069917529,0.0,272.79451813987833,272.79451813987833
84212,626.6884692940577,0.0,612.8296069917529,0.0,272.79451813987833,272.79451813987833
84213,626.7023790773973,0.0,612.8296069917529,0.0,272.79451813987833,272.79451813987833
84214,626.7023790773973,0.0,612.8296069917529,0.0,272.79451813987833,272.79451813987833
84215,626.7023790773973,0.0,612.8296069917529,0.0,272.79451813987833,272.79451813987833
84216,626.7023790773973,0.0,612.8296069917529,0.0,272.79451813987833,272.79451813987833
84217,626.7261809982795,0.0,612.8534089126351,0.0,272.8183200607606,272.8183200607606
84218,626.7261809982795,0.0,612.8534089126351,0.0,272.8183200607606,272.8183200607606
84219,626.7261809982795,0.0,612.8534089126351,0.0,272.8183200607606,272.8183200607606
84220,626.7337570009054,0.0,612.860984915261,0.0,272.8258960633865,272.8258960633865
84221,626.7366689142259,0.0,612.860984915261,0.0,272.8258960633865,272.8258960633865
84222,626.7366792069585,0.0,612.8609952079936,0.0,272.825906356119,272.825906356119
84223,626.7474896408197,0.0,612.8718056418548,0.0,272.8367167899802,272.8367167899802
84224,626.7700209611465,0.0,612.8799061155363,0.0,272.84481726366164,272.84481726366164
84225,626.7700209611465,0.0,612.8799061155363,0.0,272.84481726366164,272.84481726366164
84226,626.7700209611465,0.0,612.8799061155363,0.0,272.84481726366164,272.84481726366164
84227,626.7889404330211,0.0,612.8799061155363,0.0,272.84481726366164,272.84481726366164
84228,626.7889404330211,0.0,612.8799061155363,0.0,272.84481726366164,272.84481726366164
84229,626.7986321825101,0.0,612.8799061155363,0.0,272.84481726366164,272.84481726366164
84230,626.7986321825101,0.0,612.8799061155363,0.0,272.84481726366164,272.84481726366164
84231,626.8253528908342,0.0,612.8871637090226,0.0,272.85207485714795,272.85207485714795
84232,626.8253528908342,0.0,612.8871637090226,0.0,272.85207485714795,272.85207485714795
84233,626.8257556215982,0.0,612.8875664397866,0.0,272.8524775879119,272.8524775879119
84234,626.8464710813093,0.0,612.8875664397866,0.0,272.8524775879119,272.8524775879119
84235,626.8573617217605,0.0,612.8953839304681,0.0,272.8602950785934,272.8602950785934
84236,626.8573617217605,0.0,612.8953839304681,0.0,272.8602950785934,272.8602950785934
84237,626.901577997482,0.0,612.9250592850947,0.0,272.8899704332199,272.8899704332199
84238,626.9137246452435,0.0,612.9250592850947,0.0,272.8899704332199,272.8899704332199
84239,626.9137246452435,0.0,612.9250592850947,0.0,272.8899704332199,272.8899704332199
84240,626.9245049878022,0.0,612.9358396276533,0.0,272.90075077577853,272.90075077577853
84241,626.9428936915627,0.0,612.9542283314139,0.0,272.9191394795391,272.9191394795391
84242,626.9472187506057,0.0,612.9542283314139,0.0,272.9191394795391,272.9191394795391
84243,626.9554463238069,0.0,612.9542283314139,0.0,272.9191394795391,272.9191394795391
84244,626.9762239244825,0.0,612.9542283314139,0.0,272.9191394795391,272.9191394795391
84245,627.0542864548659,0.0,612.9758433302085,0.0,272.9407544783337,272.9407544783337
84246,627.0656473593376,0.0,612.9872042346802,0.0,272.95211538280546,272.95211538280546
84247,627.0656473593376,0.0,612.9872042346802,0.0,272.95211538280546,272.95211538280546
84248,627.0711299243393,0.0,612.9926867996819,0.0,272.95759794780713,272.95759794780713
84249,627.0711299243393,0.0,612.9949378585793,0.0,272.9598490067046,272.9598490067046
84250,627.0711299243393,0.0,612.9949378585793,0.0,272.9598490067046,272.9598490067046
84251,627.083179615207,0.0,612.9949378585793,0.0,272.9598490067046,272.9598490067046
84252,627.0941019060477,0.0,613.0058601494201,0.0,272.97077129754535,272.97077129754535
84253,627.1046501193781,0.0,613.0058601494201,0.0,272.97077129754535,272.97077129754535
84254,627.1046501193781,0.0,613.0058601494201,0.0,272.97077129754535,272.97077129754535
84255,627.1108633069077,0.0,613.0070057376727,0.0,272.9719168857979,272.9719168857979
84256,627.1108633069077,0.0,613.0070057376727,0.0,272.9719168857979,272.9719168857979
84257,627.1108633069077,0.0,613.0070057376727,0.0,272.9719168857979,272.9719168857979
84258,627.1108633069077,0.0,613.0070057376727,0.0,272.9719168857979,272.9719168857979
84259,627.1393865262835,0.0,613.0098191317212,0.0,272.9747302798464,272.9747302798464
84260,627.1603523635894,0.0,613.0307849690271,0.0,272.99569611715236,272.99569611715236
84261,627.1603523635894,0.0,613.0345892781482,0.0,272.99950042627347,272.99950042627347
84262,627.1715574146382,0.0,613.0409960926048,0.0,273.00590724073004,273.00590724073004
84263,627.1715574146382,0.0,613.0409960926048,0.0,273.00590724073004,273.00590724073004
84264,627.1811026844682,0.0,613.0409960926048,0.0,273.00590724073004,273.00590724073004
84265,627.1811026844682,0.0,613.0409960926048,0.0,273.00590724073004,273.00590724073004
84266,627.1916798367571,0.0,613.0428674778111,0.0,273.0077786259363,273.0077786259363
84267,627.207708932569,0.0,613.058896573623,0.0,273.02380772174814,273.02380772174814
84268,627.2147782587315,0.0,613.0659658997855,0.0,273.03087704791074,273.03087704791074
84269,627.232683810861,0.0,613.0659658997855,0.0,273.03087704791074,273.03087704791074
84270,627.244488006973,0.0,613.0665130730665,0.0,273.0314242211918,273.0314242211918
84271,627.262524513966,0.0,613.0678941700644,0.0,273.0328053181897,273.0328053181897
84272,627.2793372176186,0.0,613.0678941700644,0.0,273.0328053181897,273.0328053181897
84273,627.3067208062728,0.0,613.0952777587186,0.0,273.0601889068439,273.0601889068439
84274,627.3067208062728,0.0,613.0952777587186,0.0,273.0601889068439,273.0601889068439
84275,627.3067208062728,0.0,613.0952777587186,0.0,273.0601889068439,273.0601889068439
84276,627.3128355103383,0.0,613.1013924627841,0.0,273.06630361090953,273.06630361090953
84277,627.33114597842,0.0,613.1053787122823,0.0,273.0702898604078,273.0702898604078
84278,627.33114597842,0.0,613.1053787122823,0.0,273.0702898604078,273.0702898604078
84279,627.3329234204904,0.0,613.1071561543528,0.0,273.0720673024782,273.0720673024782
84280,627.3437841684163,0.0,613.1122994992432,0.0,273.0772106473687,273.0772106473687
84281,627.3437841684163,0.0,613.1122994992432,0.0,273.0772106473687,273.0772106473687
84282,627.3502708942451,0.0,613.1122994992432,0.0,273.0772106473687,273.0772106473687
84283,627.3516523284912,0.0,613.1122994992432,0.0,273.0772106473687,273.0772106473687
84284,627.3516523284912,0.0,613.1122994992432,0.0,273.0772106473687,273.0772106473687
84285,627.3516523284912,0.0,613.1122994992432,0.0,273.0772106473687,273.0772106473687
84286,627.3540112866932,0.0,613.1146584574452,0.0,273.07956960557067,273.07956960557067
84287,627.3640383421501,0.0,613.1146584574452,0.0,273.07956960557067,273.07956960557067
84288,627.3640383421501,0.0,613.1146584574452,0.0,273.07956960557067,273.07956960557067
84289,627.3909397628379,0.0,613.13465072386,0.0,273.09956187198543,273.09956187198543
84290,627.3909397628379,0.0,613.13465072386,0.0,273.09956187198543,273.09956187198543
84291,627.3966546337348,0.0,613.1403655947569,0.0,273.1052767428824,273.1052767428824
84292,627.3966546337348,0.0,613.1403655947569,0.0,273.1052767428824,273.1052767428824
84293,627.3966546337348,0.0,613.1403655947569,0.0,273.1052767428824,273.1052767428824
84294,627.3966546337348,0.0,613.1403655947569,0.0,273.1052767428824,273.1052767428824
84295,627.3966546337348,0.0,613.1403655947569,0.0,273.1052767428824,273.1052767428824
84296,627.406883489856,0.0,613.1505944508781,0.0,273.11550559900354,273.11550559900354
84297,627.4136602440221,0.0,613.1505944508781,0.0,273.11550559900354,273.11550559900354
84298,627.4136602440221,0.0,613.1505944508781,0.0,273.11550559900354,273.11550559900354
84299,627.4266230841193,0.0,613.1505944508781,0.0,273.11550559900354,273.11550559900354
84300,627.4409610908019,0.0,613.1649324575607,0.0,273.1298436056861,273.1298436056861
84301,627.4509244970408,0.0,613.164989193332,0.0,273.12990034145747,273.12990034145747
84302,627.4509244970408,0.0,613.164989193332,0.0,273.12990034145747,273.12990034145747
84303,627.4509244970408,0.0,613.164989193332,0.0,273.12990034145747,273.12990034145747
84304,627.4509244970408,0.0,613.164989193332,0.0,273.12990034145747,273.12990034145747
84305,627.4509244970408,0.0,613.164989193332,0.0,273.12990034145747,273.12990034145747
84306,627.4509244970408,0.0,613.164989193332,0.0,273.12990034145747,273.12990034145747
84307,627.4509244970408,0.0,613.164989193332,0.0,273.12990034145747,273.12990034145747
84308,627.4509244970408,0.0,613.164989193332,0.0,273.12990034145747,273.12990034145747
84309,627.4546322368234,0.0,613.1686969331146,0.0,273.13360808124,273.13360808124
84310,627.4546322368234,0.0,613.1686969331146,0.0,273.13360808124,273.13360808124
84311,627.456052519662,0.0,613.1686969331146,0.0,273.13360808124,273.13360808124
84312,627.456052519662,0.0,613.1686969331146,0.0,273.13360808124,273.13360808124
84313,627.456052519662,0.0,613.1686969331146,0.0,273.13360808124,273.13360808124
84314,627.4740703131606,0.0,613.1867147266132,0.0,273.15162587473867,273.15162587473867
84315,627.4740703131606,0.0,613.1867147266132,0.0,273.15162587473867,273.15162587473867
84316,627.4740703131606,0.0,613.1867147266132,0.0,273.15162587473867,273.15162587473867
84317,627.4740703131606,0.0,613.1867147266132,0.0,273.15162587473867,273.15162587473867
84318,627.4824192735629,0.0,613.1867147266132,0.0,273.15162587473867,273.15162587473867
84319,627.4853620176979,0.0,613.1896574707482,0.0,273.1545686188736,273.1545686188736
84320,627.4853620176979,0.0,613.1896574707482,0.0,273.1545686188736,273.1545686188736
84321,627.4938878899453,0.0,613.1896574707482,0.0,273.1545686188736,273.1545686188736
84322,627.4938878899453,0.0,613.1896574707482,0.0,273.1545686188736,273.1545686188736
84323,627.4938878899453,0.0,613.1896574707482,0.0,273.1545686188736,273.1545686188736
84324,627.498221027269,0.0,613.1939906080719,0.0,273.1589017561972,273.1589017561972
84325,627.498221027269,0.0,613.1939906080719,0.0,273.1589017561972,273.1589017561972
84326,627.5001014462756,0.0,613.1958710270785,0.0,273.1607821752038,273.1607821752038
84327,627.5001014462756,0.0,613.1958710270785,0.0,273.1607821752038,273.1607821752038
84328,627.5038268872479,0.0,613.1995964680508,0.0,273.1645076161761,273.1645076161761
84329,627.5168230541001,0.0,613.1995964680508,0.0,273.1645076161761,273.1645076161761
84330,627.5168230541001,0.0,613.1995964680508,0.0,273.1645076161761,273.1645076161761
84331,627.5168230541001,0.0,613.1995964680508,0.0,273.1645076161761,273.1645076161761
84332,627.5168230541001,0.0,613.1995964680508,0.0,273.1645076161761,273.1645076161761
84333,627.5168230541001,0.0,613.1995964680508,0.0,273.1645076161761,273.1645076161761
84334,627.5168230541001,0.0,613.1995964680508,0.0,273.1645076161761,273.1645076161761
84335,627.5168230541001,0.0,613.1995964680508,0.0,273.1645076161761,273.1645076161761
84336,627.5168230541001,0.0,613.1995964680508,0.0,273.1645076161761,273.1645076161761
84337,627.5168230541001,0.0,613.1995964680508,0.0,273.1645076161761,273.1645076161761
84338,627.5522789962347,0.0,613.2001062716445,0.0,273.16501741976975,273.16501741976975
84339,627.5522789962347,0.0,613.2001062716445,0.0,273.16501741976975,273.16501741976975
84340,627.5522789962347,0.0,613.2001062716445,0.0,273.16501741976975,273.16501741976975
84341,627.5563583211299,0.0,613.2041855965397,0.0,273.16909674466496,273.16909674466496
84342,627.5563583211299,0.0,613.2041855965397,0.0,273.16909674466496,273.16909674466496
84343,627.5563583211299,0.0,613.2041855965397,0.0,273.16909674466496,273.16909674466496
84344,627.5563583211299,0.0,613.2041855965397,0.0,273.16909674466496,273.16909674466496
84345,627.5981080087979,0.0,613.2041855965397,0.0,273.16909674466496,273.16909674466496
84346,627.5981080087979,0.0,613.2041855965397,0.0,273.16909674466496,273.16909674466496
84347,627.5991177759264,0.0,613.2051953636682,0.0,273.17010651179345,273.17010651179345
84348,627.6074593304777,0.0,613.2051953636682,0.0,273.17010651179345,273.17010651179345
84349,627.6217612639974,0.0,613.2051953636682,0.0,273.17010651179345,273.17010651179345
84350,627.6217612639974,0.0,613.2051953636682,0.0,273.17010651179345,273.17010651179345
84351,627.6217612639974,0.0,613.2051953636682,0.0,273.17010651179345,273.17010651179345
84352,627.6217612639974,0.0,613.2051953636682,0.0,273.17010651179345,273.17010651179345
84353,627.6217612639974,0.0,613.2051953636682,0.0,273.17010651179345,273.17010651179345
84354,627.6246056239223,0.0,613.2080397235931,0.0,273.1729508717184,273.1729508717184
84355,627.6246056239223,0.0,613.2080397235931,0.0,273.1729508717184,273.1729508717184
84356,627.6246056239223,0.0,613.2080397235931,0.0,273.1729508717184,273.1729508717184
84357,627.6246056239223,0.0,613.2080397235931,0.0,273.1729508717184,273.1729508717184
84358,627.6269908183632,0.0,613.2080397235931,0.0,273.1729508717184,273.1729508717184
84359,627.6269908183632,0.0,613.2080397235931,0.0,273.1729508717184,273.1729508717184
